village_id,channel,gap,gap_terrain,gap_residual,dominance_margin,ci_lo_terrain,ci_hi_terrain,ci_lo_residual,ci_hi_residual,ci_lo_dominance,ci_hi_dominance,pr_terrain_abs_dominates,pr_residual_abs_dominates,pr_terrain_positive,pr_residual_positive,constraint_class,constraint_class_short,constraint_reason,constraint_class_idn
3402070005,DIS,0.323179681482577,-0.4654175724838114,0.7885972539663884,-0.323179681482577,-0.6383738037667668,-0.3100243238103684,0.6332040052929453,0.9615534852493436,-0.323179681482577,-0.3231796814825769,0.0,1.0,0.0,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402070005,FFAS,1.7125057201659473,-0.3740673645177045,2.086573084683652,-1.712505720165947,-0.6289602356961939,-0.140533315780314,1.8530390359462607,2.3414659558621413,-1.7125057201659477,-1.712505720165947,0.0,1.0,0.003,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402080001,DIS,-2.300590003280075,-0.3069442687354426,-1.9936457345446323,-1.6867014658091897,-0.4210094159774527,-0.2044619605880557,-2.0961280426920195,-1.8795805873026223,-1.891666082103964,-1.45857117132517,0.0,1.0,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402080001,FFAS,-0.9734780033621524,-0.2466985357835297,-0.7267794675786226,-0.4800809317950928,-0.4148011399293586,-0.0926821383536306,-0.8807958650085216,-0.5586768634327937,-0.788113726654891,-0.143875723503435,0.004,0.996,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402080002,DIS,-1.7958125105512577,-0.3498756712753524,-1.445936839275905,-1.096061168000553,-0.4798947790594358,-0.2330594606171918,-1.5627530499340658,-1.315917731491822,-1.3296935893168742,-0.8360229524323862,0.0,1.0,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402080002,FFAS,0.3407651737631842,-0.2812035427978734,0.6219687165610577,-0.3407651737631842,-0.4728181694887852,-0.1056453196057583,0.4464104933689425,0.8135833432519695,-0.3407651737631843,-0.3407651737631842,0.0,1.0,0.003,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402080003,DIS,-2.0482012569156662,-0.4371203942399888,-1.6110808626756774,-1.1739604684356886,-0.5995609647607716,-0.2911749849167714,-1.7570262719988947,-1.4486402921548949,-1.4658512870821232,-0.8490793273941235,0.0,1.0,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402080003,FFAS,-1.5170618497865476,-0.3513242376682716,-1.165737612118276,-0.8144133744500045,-0.5907197373781142,-0.1319889536398637,-1.3850728961466838,-0.9263421124084334,-1.2530839425068203,-0.3356223750303193,0.002,0.998,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402080004,DIS,-1.543423764186849,-0.3281003430375413,-1.2153234211493076,-0.8872230781117663,-0.4500274084716506,-0.2185544616403622,-1.3248693025464866,-1.0933963557151982,-1.1063148409061243,-0.6433689472435478,0.0,1.0,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402080004,FFAS,-2.739686346182124,-0.2637021846047225,-2.4759841615774016,-2.212281976972679,-0.4433912281987847,-0.0990702367975759,-2.640616109384548,-2.29629511798334,-2.541545872586972,-1.852903889784555,0.0,1.0,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402090001,DIS,0.323179681482577,0.7833786297588848,-0.4601989482763078,0.323179681482577,0.5218247963487431,1.074494014052663,-0.7513143325700864,-0.1986451148661661,0.3231796814825769,0.323179681482577,1.0,0.0,1.0,0.0,Terrain-constrained,Terrain,Positive terrain component dominates with bootstrap support,Dominan Medan
3402090001,FFAS,2.323817968363735,0.6296203598191157,1.694197608544619,-1.0645772487255036,0.2365419847899798,1.0586493436056232,1.2651686247581115,2.087275983573756,-1.850733998783776,-0.2065192811524883,0.017,0.983,0.997,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402090002,DIS,-1.29103501782244,0.6595086451563517,-1.950543662978792,-1.29103501782244,0.4393124236167555,0.9045920638077564,-2.195627081630197,-1.7303474414391955,-1.2910350178224403,-1.29103501782244,0.0,1.0,1.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402090002,FFAS,2.323817968363735,0.53006305596435,1.793754912399385,-1.263691856435035,0.1991393152497017,0.8912527962524333,1.4325651721113015,2.124678653114033,-1.9255393378643315,-0.5413123758588685,0.002,0.998,0.997,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402090003,DIS,0.8279571742113946,-0.3679506467120084,1.195907820923403,-0.8279571742113947,-0.504686689603145,-0.2450995776409924,1.0730567518523872,1.3326438638145397,-0.8279571742113947,-0.8279571742113945,0.0,1.0,0.0,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402090003,FFAS,2.323817968363735,-0.2957308379088618,2.6195488062725967,-2.323817968363735,-0.4972444943268691,-0.1111030770711779,2.434921045434913,2.821062462690604,-2.323817968363735,-2.323817968363735,0.0,1.0,0.003,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402090004,DIS,1.0803459205758037,0.0213248815935414,1.059021038982262,-1.037696157388721,0.0142049470996366,0.0292495311362968,1.051096389439507,1.0661409734761669,-1.05193602637653,-1.02184685830321,0.0,1.0,1.0,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402090004,FFAS,0.4898812237703712,0.0171393233258841,0.472741900444487,-0.4556025771186029,0.0064390699796089,0.0288182126035513,0.4610630111668198,0.4834421537907623,-0.4770030838111533,-0.4322447985632685,0.0,1.0,0.997,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402090005,DIS,-1.29103501782244,0.5609542300537166,-1.8519892478761568,-1.29103501782244,0.3736632781887891,0.769413332778501,-2.060448350600941,-1.664698296011229,-1.2910350178224403,-1.29103501782244,0.0,1.0,1.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402090005,FFAS,-0.7327432726252048,0.4508524878667974,-1.1835957604920022,-0.7327432726252048,0.1693807080160985,0.7580674336520342,-1.490810706277239,-0.9021239806413034,-0.7327432726252049,-0.7327432726252047,0.0,1.0,0.997,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402090006,DIS,0.5755684278469858,-0.3902335403916881,0.965801968238674,-0.5755684278469859,-0.5352502446518157,-0.2599426765139327,0.8355111043609186,1.1108186724988014,-0.5755684278469859,-0.5755684278469857,0.0,1.0,0.0,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402090006,FFAS,-0.006436285872565,-0.3136401387289892,0.3072038528564241,0.006436285872565,-0.5273573540239579,-0.1178314197877489,0.1113951339151838,0.5209210681513928,0.006436285872565,0.006436285872565,0.997,0.003,0.003,0.997,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402090007,DIS,-1.0386462714580311,-0.3342365960192813,-0.7044096754387501,-0.3701730794194688,-0.4584439861610647,-0.2226419473604238,-0.8160043240976075,-0.5802022852969667,-0.5933623767371837,-0.121758299135902,0.007,0.993,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402090007,FFAS,-1.3092596287932967,-0.2686340396024692,-1.0406255891908276,-0.7719915495883585,-0.4516836936101995,-0.100923084710878,-1.2083365440824188,-0.8575759351830972,-1.1074134593715406,-0.4058922415728976,0.001,0.999,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402090008,DIS,-1.543423764186849,0.6686866101599516,-2.2121103743468007,-1.5434237641868491,0.4454260569697274,0.917180699855421,-2.4606044640422704,-1.9888498211565764,-1.5434237641868491,-1.543423764186849,0.0,1.0,1.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402090008,FFAS,-2.104483819027968,0.5374396085130868,-2.6419234275410552,-2.104483819027968,0.2019106112435083,0.9036557981439794,-3.008139617171948,-2.3063944302714767,-2.104483819027968,-2.104483819027968,0.0,1.0,0.997,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402100001,DIS,0.5755684278469858,0.815751666718785,-0.2401832388717991,0.5755684278469858,0.5433891494942835,1.1188973627128438,-0.5433289348658583,0.0321792783527022,0.5112098711415813,0.5755684278469858,1.0,0.0,1.0,0.073,Terrain-constrained,Terrain,Positive terrain component dominates with bootstrap support,Dominan Medan
3402100001,FFAS,1.7125057201659473,0.6556393529404922,1.056866367225455,-0.4012270142849627,0.2463170566712884,1.1023979129770742,0.6101078071888729,1.4661886634946588,-1.2198716068233704,0.4922901057882013,0.238,0.762,0.997,1.0,No significant dominance,No significant dominance,Dominance uncertain at configured bootstrap CI,Tidak Ada Dominasi Signifikan
3402100002,DIS,0.323179681482577,0.6615696253441113,-0.3383899438615343,0.323179681482577,0.4406852853797672,0.9074189355026232,-0.5842392540200463,-0.1175056038971902,0.3231796814825769,0.323179681482577,1.0,0.0,1.0,0.0,Terrain-constrained,Terrain,Positive terrain component dominates with bootstrap support,Dominan Medan
3402100002,FFAS,1.1011934719681593,0.5317195156099198,0.5694739563582395,-0.0377544407483196,0.1997616303419267,0.8940379824192138,0.2071554895489454,0.9014318416262324,-0.7016702112843058,0.6868824928702684,0.495,0.505,0.997,0.998,No significant dominance,No significant dominance,Dominance uncertain at configured bootstrap CI,Tidak Ada Dominasi Signifikan
3402100003,DIS,0.8279571742113946,0.6957779889137974,0.1321791852975972,0.5635988036162002,0.4634721877473611,0.9543396459864898,-0.1263824717750954,0.3644849864640335,0.0989872012833276,0.8279571742113946,0.983,0.017,1.0,0.815,Terrain-constrained,Terrain,Positive terrain component dominates with bootstrap support,Dominan Medan
3402100003,FFAS,1.4820020219249663,0.5592136051362043,0.922788416788762,-0.3635748116525577,0.2100908809849795,0.9402667921711688,0.5417352297537974,1.2719111409399868,-1.0618202599550075,0.3985315624173713,0.223,0.777,0.997,1.0,No significant dominance,No significant dominance,Dominance uncertain at configured bootstrap CI,Tidak Ada Dominasi Signifikan
3402100004,DIS,0.0707909351181681,0.0476388380930011,0.0231520970251669,0.0244867410678341,0.0317332207464255,0.0653421531081448,0.0054487820100233,0.0390577143717426,-0.007324493625317,0.0598933710981214,0.892,0.108,1.0,0.984,No significant dominance,No significant dominance,Dominance uncertain at configured bootstrap CI,Tidak Ada Dominasi Signifikan
3402100004,FFAS,0.870689773727178,0.0382884868721934,0.8324012868549846,-0.794112799982791,0.0143845962699739,0.0643786066679058,0.8063111670592723,0.856305177457204,-0.8419205811872301,-0.7419325603913665,0.0,1.0,0.997,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402100005,DIS,0.5755684278469858,0.3178098797920648,0.257758548054921,0.0600513317371438,0.2116997700730702,0.4359128529565266,0.139655574890459,0.3638686577739156,-0.1521688877008453,0.2962572780660675,0.658,0.342,1.0,0.999,No significant dominance,No significant dominance,Dominance uncertain at configured bootstrap CI,Tidak Ada Dominasi Signifikan
3402100005,FFAS,2.323817968363735,0.2554314903003393,2.068386478063396,-1.8129549877630564,0.0959630208128323,0.4294848083063062,1.894333160057429,2.2278549475509024,-2.1318919267380703,-1.4648483517511228,0.0,1.0,0.997,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402100006,DIS,-0.1815978112462405,0.3723256042591583,-0.5539234155053988,-0.1815978112462405,0.2480138278443437,0.5106874477519776,-0.6922852589982182,-0.4296116390905842,-0.1815978112462405,-0.1815978112462404,0.0,1.0,1.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402100006,FFAS,-1.840373030465929,0.2992470971485064,-2.139620127614436,-1.840373030465929,0.1124241000124001,0.5031567642812056,-2.3435297947471345,-1.952797130478329,-1.8403730304659287,-1.8403730304659287,0.0,1.0,0.997,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402110001,DIS,-2.0482012569156662,-0.4303768333408877,-1.6178244235747783,-1.1874475902338908,-0.5903113943177868,-0.2866829587634389,-1.7615182981522275,-1.4578898625978796,-1.4748353393887883,-0.8675784682800929,0.0,1.0,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402110001,FFAS,1.4820020219249663,-0.3459042746025687,1.827906296527535,-1.4820020219249663,-0.5816065626651467,-0.1299527284748801,1.611954750399846,2.0636085845901126,-1.4820020219249663,-1.4820020219249663,0.0,1.0,0.003,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402110002,DIS,-2.0482012569156662,-0.3321613426864964,-1.7160399142291698,-1.3838785715426734,-0.4555975372039281,-0.2212595779586878,-1.8269416789569783,-1.5926037197117382,-1.605682100998291,-1.1370061825078102,0.0,1.0,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402110002,FFAS,1.2161882105230108,-0.2669661082848813,1.4831543188078922,-1.2161882105230108,-0.4488792188707694,-0.1002964598277994,1.3164846703508102,1.6650674293937802,-1.2161882105230108,-1.2161882105230108,0.0,1.0,0.003,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402110003,DIS,-1.543423764186849,0.0226833440865146,-1.5661071082733635,-1.543423764186849,0.0151098472166609,0.0311128189023469,-1.5745365830891958,-1.55853361140351,-1.543423764186849,-1.543423764186849,0.0,1.0,1.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402110003,FFAS,1.7125057201659473,0.0182311525016299,1.6942745676643174,-1.6760434151626873,0.0068492591297131,0.0306540240130885,1.681851696152859,1.705656461036234,-1.6988072019065208,-1.6511976721397703,0.0,1.0,0.997,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402110004,DIS,-0.7862575250936222,0.3212411876475771,-1.1074987127411993,-0.7862575250936221,0.2139854355927738,0.4406192868711902,-1.2268768119648126,-1.000242960686396,-0.7862575250936223,-0.7862575250936221,0.0,1.0,1.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402110004,FFAS,2.323817968363735,0.2581893154497218,2.0656286529140133,-1.807439337464292,0.0969991077569172,0.4341218403505234,1.889696128013212,2.2268188606068176,-2.1298197528499,-1.4555742876626885,0.0,1.0,0.997,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402110005,DIS,-1.29103501782244,0.779494664089529,-2.070529681911969,-1.29103501782244,0.5192376060458102,1.069166707812776,-2.360201725635217,-1.8102726238682505,-1.2910350178224403,-1.29103501782244,0.0,1.0,1.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402110005,FFAS,1.7125057201659473,0.6264987226319773,1.08600699753397,-0.4595082749019926,0.2353692173523892,1.0534005947244909,0.6591051254414565,1.477136502813558,-1.2417672854611688,0.3942954692830341,0.192,0.808,0.997,1.0,No significant dominance,No significant dominance,Dominance uncertain at configured bootstrap CI,Tidak Ada Dominasi Signifikan
3402120001,DIS,0.5755684278469858,0.0057258538996043,0.5698425739473815,-0.5641167200477771,0.0038141103568313,0.0078536680817533,0.5677147597652326,0.5717543174901545,-0.5679402071333232,-0.5598610916834792,0.0,1.0,1.0,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402120001,FFAS,0.6794339873288162,0.0046020073251809,0.6748319800036353,-0.6702299726784544,0.0017289274873974,0.0077378565640264,0.6716961307647897,0.6777050598414188,-0.6759761323540213,-0.6639582742007633,0.0,1.0,0.997,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402120002,DIS,0.5755684278469858,0.4887137283484993,0.0868546994984865,0.4018590288500128,0.3255423776964452,0.6703271646016791,-0.0947587367546934,0.2500260501505406,0.0755163275459045,0.5755684278469858,0.984,0.016,1.0,0.804,Terrain-constrained,Terrain,Positive terrain component dominates with bootstrap support,Dominan Medan
3402120002,FFAS,-8.960299362907294,0.3927910486734001,-9.353090411580697,-8.960299362907294,0.1475676140581545,0.6604424068683599,-9.620741769775654,-9.107866976965449,-8.960299362907294,-8.960299362907294,0.0,1.0,0.997,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402120003,DIS,0.5755684278469858,0.4456952206957371,0.1298732071512486,0.3158220135444884,0.2968868551402085,0.6113223268253428,-0.0357538989783571,0.2786815727067772,0.0182052824334313,0.5755684278469858,0.965,0.035,1.0,0.914,Terrain-constrained,Terrain,Positive terrain component dominates with bootstrap support,Dominan Medan
3402120003,FFAS,-0.807301297628798,0.3582160331722113,-1.1655173308010094,-0.8073012976287981,0.13457813132741,0.6023076644086284,-1.4096089620374264,-0.941879428956208,-0.8073012976287981,-0.8073012976287979,0.0,1.0,0.997,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402130001,DIS,-1.543423764186849,-0.4446095291173564,-1.0988142350694925,-0.6542047059521361,-0.6098331757842474,-0.2961636534019119,-1.247260110784937,-0.9335905884026016,-0.9510964573830252,-0.3237574126183541,0.001,0.999,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402130001,FFAS,1.7125057201659473,-0.3573434365806461,2.069849156746593,-1.7125057201659477,-0.6008404726406265,-0.1342503056361489,1.846756025802096,2.313346192806574,-1.7125057201659477,-1.712505720165947,0.0,1.0,0.003,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402130002,DIS,-1.0386462714580311,-0.3947938500112564,-0.6438524214467749,-0.2490585714355184,-0.5415052345153522,-0.2629803935872857,-0.7756658778707457,-0.4971410369426793,-0.5126854842834601,0.0443641975726726,0.07,0.93,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402130002,FFAS,2.3983759933673285,-0.3173053699141224,2.715681363281451,-2.3983759933673285,-0.5335201067491379,-0.1192084099783053,2.517584403345634,2.9318961001164667,-2.3983759933673285,-2.3983759933673285,0.0,1.0,0.003,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402130003,DIS,-1.29103501782244,-0.3386813986296589,-0.9523536191927812,-0.6136722205631224,-0.4645405448583148,-0.2256027228128823,-1.0654322950095578,-0.8264944729641255,-0.8398295721966755,-0.3619539281058108,0.001,0.999,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402130003,FFAS,3.0096882415651165,-0.2722064350094414,3.281894676574558,-3.0096882415651165,-0.4576903514218647,-0.1022651974409406,3.111953439006057,3.467378592986981,-3.009688241565117,-3.0096882415651165,0.0,1.0,0.003,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402130004,DIS,-1.543423764186849,-0.419336874182743,-1.124086890004106,-0.7047500158213629,-0.5751688188374429,-0.279329012382274,-1.2640947518045749,-0.968254945349406,-0.9847657394223008,-0.3930861265119635,0.001,0.999,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402130004,FFAS,0.5473785930477971,-0.337031192297938,0.8844097853457351,-0.5473785930477971,-0.5666872821637113,-0.1266192014266995,0.6739977944744966,1.1140658752115085,-0.5473785930477972,-0.547378593047797,0.0,1.0,0.003,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402130005,DIS,-1.0386462714580311,-0.3500342446865198,-0.6886120267715116,-0.3385777820849918,-0.4801122807560798,-0.2331650896640478,-0.8054811817939835,-0.5585339907019516,-0.5723160921299357,-0.0784217099458718,0.017,0.983,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402130005,FFAS,-0.8818593226323916,-0.2813309920853625,-0.6005283305470291,-0.3191973384616666,-0.4730324638686272,-0.1056932010107234,-0.7761661216216683,-0.4088268587637645,-0.670472920610945,0.0642056051048626,0.088,0.912,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402130006,DIS,-1.543423764186849,-0.4306880839022552,-1.1127356802845936,-0.6820475963823383,-0.590738310310074,-0.2868902892351025,-1.2565334749517465,-0.9526854538767752,-0.9696431857166438,-0.3619471435667013,0.001,0.999,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402130006,FFAS,-1.58479025155994,-0.3461544342099382,-1.2386358173500018,-0.8924813831400635,-0.5820271832820125,-0.1300467109027331,-1.4547435406572071,-1.0027630682779276,-1.324696829754474,-0.4207358849959152,0.002,0.998,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402130007,DIS,-2.0482012569156662,-0.4467000699302239,-1.6015011869854423,-1.1548011170552184,-0.612700593281008,-0.2975562061120479,-1.7506450508036182,-1.4355006636346586,-1.4530888446915704,-0.8228000703536507,0.0,1.0,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402130007,FFAS,-1.597260696311703,-0.359023654815881,-1.238237041495822,-0.8792133866799412,-0.6036656067140491,-0.1348815465895974,-1.462379149722106,-0.993595089597654,-1.3274976031325083,-0.3899294828836049,0.002,0.998,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402130008,DIS,-2.300590003280075,-0.4436905183761946,-1.8568994849038805,-1.413208966527686,-0.6085726467083745,-0.2955514812355654,-2.0050385220445097,-1.6920173565717007,-1.709487040808944,-1.0834447098633262,0.0,1.0,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402130008,FFAS,-11.10307187255394,-0.3566048054110595,-10.74646706714288,-10.38986226173182,-0.599598531539684,-0.1339728093955065,-10.969099063158431,-10.503473341014256,-10.835126253762926,-9.903874809474573,0.0,1.0,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402140001,DIS,-0.1815978112462405,-0.3080778189197818,0.1264800076735412,0.1815978112462405,-0.4225642106085949,-0.2052170419390442,0.0236192306928037,0.2409663993623543,0.1815978112462405,0.1815978112462405,1.0,0.0,0.0,0.984,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402140001,FFAS,-3.7191985084234735,-0.2476095974947182,-3.471588910928755,-3.223979313434037,-0.416333007295927,-0.0930244150002953,-3.6261740934231774,-3.3028655011275467,-3.5331496784228835,-2.8865324938316195,0.0,1.0,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402140002,DIS,-0.1815978112462405,-0.449964981949476,0.2683671707032354,0.1815978112462405,-0.6171787961420877,-0.2997310319048668,0.1181332206586263,0.4355809848958469,0.1815978112462405,0.1815978112462405,1.0,0.0,0.0,1.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402140002,FFAS,-4.260542942592073,-0.3616477436054513,-3.898895198986621,-3.53724745538117,-0.6080777732383965,-0.1358673901393969,-4.124675552452676,-3.6524651693536767,-3.98880816231328,-3.04438739611528,0.0,1.0,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402140003,DIS,-1.191152796703876,-0.444014965207273,-0.7471378314966028,-0.3031228662893298,-0.6090176629044118,-0.2957676020169117,-0.8953851946869642,-0.5821351337994642,-0.5996175926700525,0.0268825291049473,0.059,0.941,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402140003,FFAS,-10.32863850004429,-0.3568655711797003,-9.97177292886459,-9.61490735768489,-0.6000369854516345,-0.1340707764506018,-10.19456772359369,-9.728601514592656,-10.060496947143088,-9.12856452914102,0.0,1.0,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402140004,DIS,-1.191152796703876,-0.480160598044506,-0.7109921986593699,-0.2308316006148638,-0.6585955613080309,-0.3198449597308833,-0.8713078369729926,-0.5325572353958453,-0.5514628772421094,0.1260383259121854,0.122,0.878,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402140004,FFAS,-8.298319368662279,-0.3859166908915987,-7.91240267777068,-7.526485986879081,-0.6488837997808999,-0.1449849875459959,-8.153334381116283,-7.649435568881379,-8.008349393570288,-7.000551769100479,0.0,1.0,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402150001,DIS,0.0707909351181681,-0.1305929913785753,0.2013839264967435,-0.0707909351181681,-0.1791233283408556,-0.0869907073565091,0.1577816424746772,0.2499142634590237,-0.0707909351181681,-0.0707909351181681,0.0,1.0,0.0,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402150001,FFAS,-1.0548656515959467,-0.1049607470744267,-0.94990490452152,-0.8449441574470933,-0.1764819454482388,-0.0394326883666162,-1.0154329632293306,-0.8783837061477079,-0.9760002748627143,-0.701901760699469,0.0,1.0,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402150002,DIS,0.0707909351181681,-0.4230335483928976,0.4938244835110658,-0.0707909351181681,-0.5802392332702907,-0.2817914439493379,0.3525823790675061,0.6510301683884587,-0.0707909351181682,-0.0707909351181681,0.0,1.0,0.0,1.0,Residual-constrained,Residual,Positive residual component dominates with bootstrap support,Dominan Residual / Non-Terrain
3402150002,FFAS,-4.358991246552035,-0.3400022988075041,-4.018988947744531,-3.678986648937027,-0.5716829274078362,-0.1277354160151177,-4.2312558305369175,-3.7873083191442,-4.1035204145218005,-3.215625391736363,0.0,1.0,0.003,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402150003,DIS,-3.4626515139835554,-0.2707443573136345,-3.191907156669921,-2.9211627993562868,-0.371357068243712,-0.1803484467801265,-3.282303067203429,-3.091294445739844,-3.101954620423302,-2.7199373774961315,0.0,1.0,0.0,0.0,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402150003,FFAS,-0.3689953783945653,-0.2176037910598523,-0.1513915873347129,0.0662122037251394,-0.3658809741123843,-0.0817515377836719,-0.2872438406108934,-0.003114404282181,-0.2054923028272214,0.3627665698302032,0.677,0.323,0.003,0.046,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
3402150004,DIS,-0.4339865576106493,-0.4333079195250189,-0.0006786380856304,0.4326292814393885,-0.5943317165985859,-0.288635416225274,-0.1453511413853753,0.1603451589879364,0.1432842748398987,0.4339865576106493,0.999,0.001,0.0,0.487,No significant dominance,No significant dominance,No positive supply gap,Tidak Ada Dominasi Signifikan
